frame,edge_density,motion_score,activity_index,mean_brightness,color_variance,video_name,source_file
frame_000000.jpg,0.08241,0.0,0.08241,111.97,54.29,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000001.jpg,0.079828,0.10789,0.187718,111.66,53.76,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000002.jpg,0.076238,0.105606,0.181844,111.78,53.06,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000003.jpg,0.075703,0.097482,0.173185,111.6,52.79,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000004.jpg,0.076237,0.099544,0.175782,111.02,52.71,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000005.jpg,0.075674,0.101905,0.177578,110.7,52.67,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000006.jpg,0.076783,0.098987,0.17577,110.99,53.08,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000007.jpg,0.076731,0.104204,0.180935,111.04,53.17,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000008.jpg,0.076101,0.103735,0.179836,110.75,52.92,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000009.jpg,0.077003,0.105871,0.182874,109.91,53.01,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000010.jpg,0.076737,0.10569,0.182426,109.3,52.7,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000011.jpg,0.076291,0.106148,0.18244,109.13,52.76,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000012.jpg,0.076319,0.099871,0.17619,108.78,52.93,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000013.jpg,0.076524,0.099426,0.17595,108.79,53.21,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000014.jpg,0.075615,0.100154,0.175769,108.1,53.13,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000015.jpg,0.074379,0.100065,0.174445,108.18,52.85,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000016.jpg,0.07441,0.100122,0.174532,107.78,52.64,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000017.jpg,0.074236,0.100594,0.17483,108.31,52.7,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000018.jpg,0.074019,0.100417,0.174436,108.44,53.16,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000019.jpg,0.073416,0.101425,0.174841,108.6,52.84,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000020.jpg,0.074478,0.105024,0.179502,109.27,53.18,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000021.jpg,0.072743,0.101938,0.174681,109.39,53.04,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000022.jpg,0.073285,0.100562,0.173847,109.71,53.1,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000023.jpg,0.073159,0.101271,0.174429,108.4,53.24,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000024.jpg,0.073376,0.100275,0.173651,108.59,53.25,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000025.jpg,0.072247,0.101091,0.173338,110.37,53.36,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000026.jpg,0.072573,0.100962,0.173535,109.51,53.16,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000027.jpg,0.072894,0.09895,0.171843,110.15,53.45,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000028.jpg,0.073742,0.099368,0.17311,109.56,52.85,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000029.jpg,0.073473,0.100763,0.174236,109.15,53.08,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000030.jpg,0.077262,0.122762,0.200024,108.27,54.24,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000031.jpg,0.076959,0.112516,0.189475,107.71,54.48,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000032.jpg,0.07559,0.108778,0.184368,107.11,54.07,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000033.jpg,0.073472,0.105299,0.178771,107.92,53.4,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000034.jpg,0.073285,0.10433,0.177615,107.75,53.63,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000035.jpg,0.072342,0.107015,0.179358,106.67,52.96,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000036.jpg,0.072093,0.101276,0.173369,106.47,52.81,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000037.jpg,0.071994,0.104567,0.176561,106.18,53.06,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000038.jpg,0.071716,0.104415,0.176131,106.29,53.03,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000039.jpg,0.073041,0.100477,0.173518,106.72,53.55,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000040.jpg,0.073874,0.100764,0.174638,106.82,53.97,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000041.jpg,0.07439,0.102916,0.177306,106.12,53.76,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000042.jpg,0.072296,0.102343,0.174639,106.91,53.9,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000043.jpg,0.07193,0.101882,0.173812,107.35,53.62,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000044.jpg,0.071559,0.099771,0.17133,107.0,53.77,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000045.jpg,0.072991,0.100844,0.173835,107.21,53.62,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000046.jpg,0.072903,0.101652,0.174555,106.39,53.73,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000047.jpg,0.07496,0.104591,0.179551,106.33,53.96,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000048.jpg,0.073745,0.106719,0.180464,106.56,53.75,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000049.jpg,0.073525,0.105892,0.179417,106.5,53.27,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000050.jpg,0.072392,0.106954,0.179346,105.41,52.76,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000051.jpg,0.073273,0.105391,0.178664,105.57,52.85,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000052.jpg,0.073239,0.104504,0.177744,106.1,53.25,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000053.jpg,0.07257,0.103982,0.176552,106.33,53.7,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000054.jpg,0.073223,0.103378,0.176601,106.76,53.96,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000055.jpg,0.07424,0.104772,0.179012,107.13,54.21,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000056.jpg,0.072598,0.104943,0.177541,107.25,53.74,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000057.jpg,0.073473,0.105791,0.179264,106.96,53.49,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000058.jpg,0.073502,0.106641,0.180143,107.31,53.67,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000059.jpg,0.072944,0.102808,0.175752,107.62,53.63,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000060.jpg,0.078778,0.122655,0.201433,107.36,54.17,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000061.jpg,0.076892,0.113163,0.190054,106.96,53.79,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000062.jpg,0.076137,0.111173,0.18731,106.49,53.25,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000063.jpg,0.072823,0.110092,0.182915,106.37,52.33,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000064.jpg,0.072215,0.107448,0.179663,106.99,52.59,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000065.jpg,0.071132,0.10117,0.172302,106.55,52.4,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000066.jpg,0.072099,0.098096,0.170195,106.96,53.3,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000067.jpg,0.073072,0.101719,0.174792,106.7,53.31,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000068.jpg,0.073018,0.10058,0.173598,106.89,53.64,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000069.jpg,0.071096,0.100633,0.171729,106.76,52.87,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000070.jpg,0.072026,0.098885,0.170911,106.66,53.29,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000071.jpg,0.073191,0.098762,0.171953,105.85,53.36,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000072.jpg,0.073176,0.094906,0.168083,106.03,53.31,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000073.jpg,0.073162,0.098971,0.172133,105.81,53.54,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000074.jpg,0.073158,0.096392,0.16955,105.76,53.35,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000075.jpg,0.073088,0.098611,0.171699,105.34,53.66,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000076.jpg,0.073621,0.097849,0.17147,105.75,53.63,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000077.jpg,0.072562,0.093414,0.165976,105.21,53.35,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000078.jpg,0.072231,0.09511,0.167341,105.63,53.39,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000079.jpg,0.072103,0.095548,0.167651,105.58,53.69,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000080.jpg,0.072727,0.095133,0.16786,107.03,53.83,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000081.jpg,0.07391,0.095395,0.169306,107.46,53.87,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000082.jpg,0.074399,0.094901,0.1693,107.86,54.29,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000083.jpg,0.073315,0.095411,0.168726,107.61,53.84,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000084.jpg,0.074054,0.098133,0.172187,107.44,53.73,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000085.jpg,0.073433,0.096765,0.170199,107.18,53.25,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000086.jpg,0.073345,0.100159,0.173505,108.37,53.06,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000087.jpg,0.072873,0.097622,0.170495,108.51,53.13,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000088.jpg,0.07384,0.09715,0.17099,107.31,52.81,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000089.jpg,0.072052,0.094526,0.166578,107.04,52.56,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000090.jpg,0.076706,0.120052,0.196758,108.17,53.04,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000091.jpg,0.07685,0.105264,0.182113,107.24,53.14,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000092.jpg,0.076132,0.100037,0.176169,106.57,52.56,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000093.jpg,0.074172,0.09425,0.168422,106.64,52.13,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000094.jpg,0.075091,0.096453,0.171544,106.36,52.13,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000095.jpg,0.074659,0.09925,0.173909,106.52,52.35,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000096.jpg,0.073568,0.097895,0.171463,106.23,52.13,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000097.jpg,0.073027,0.097102,0.170129,105.65,52.3,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000098.jpg,0.071955,0.093643,0.165599,105.83,52.36,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000099.jpg,0.07292,0.095889,0.168809,105.8,52.4,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000100.jpg,0.072615,0.096341,0.168956,105.66,52.23,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000101.jpg,0.072247,0.096409,0.168656,106.4,52.37,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000102.jpg,0.072578,0.094171,0.166749,106.59,52.72,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000103.jpg,0.073305,0.098357,0.171662,107.46,53.08,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000104.jpg,0.073814,0.09733,0.171145,107.97,53.17,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000105.jpg,0.073873,0.095054,0.168927,108.18,53.42,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000106.jpg,0.072922,0.095756,0.168678,107.98,53.13,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000107.jpg,0.072854,0.095415,0.168268,108.03,52.86,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000108.jpg,0.07314,0.093649,0.166789,108.05,52.57,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000109.jpg,0.074094,0.095819,0.169913,108.37,53.09,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000110.jpg,0.074986,0.098636,0.173623,108.93,53.55,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000111.jpg,0.075144,0.09963,0.174774,108.24,53.58,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000112.jpg,0.074526,0.102233,0.176759,108.34,53.73,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000113.jpg,0.075021,0.101853,0.176875,108.02,53.21,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000114.jpg,0.075277,0.105675,0.180952,107.74,52.95,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000115.jpg,0.073788,0.103939,0.177727,107.23,53.02,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000116.jpg,0.073837,0.101952,0.17579,106.8,53.04,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000117.jpg,0.075045,0.101537,0.176581,105.99,52.98,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000118.jpg,0.074059,0.099448,0.173507,106.26,53.1,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000119.jpg,0.074097,0.099444,0.173541,107.14,53.43,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000120.jpg,0.078769,0.122917,0.201687,107.89,53.96,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000121.jpg,0.079723,0.112183,0.191906,108.07,53.78,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000122.jpg,0.077274,0.109007,0.186281,107.82,53.14,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000123.jpg,0.075,0.102212,0.177212,108.78,53.41,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000124.jpg,0.075231,0.101583,0.176814,108.07,53.66,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000125.jpg,0.074621,0.103569,0.17819,107.42,53.46,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000126.jpg,0.073773,0.102884,0.176657,107.23,53.57,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000127.jpg,0.07449,0.105732,0.180222,107.5,53.44,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000128.jpg,0.073023,0.099733,0.172756,107.49,53.15,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000129.jpg,0.073278,0.098509,0.171787,108.43,53.29,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000130.jpg,0.074369,0.100708,0.175077,107.78,53.48,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000131.jpg,0.073119,0.101041,0.174159,108.44,53.45,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000132.jpg,0.073756,0.097433,0.171189,108.93,53.52,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000133.jpg,0.075035,0.099119,0.174154,109.23,53.82,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000134.jpg,0.074982,0.10039,0.175372,109.47,53.33,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000135.jpg,0.074242,0.096936,0.171178,109.77,53.02,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000136.jpg,0.074841,0.095173,0.170014,108.97,52.84,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000137.jpg,0.074377,0.096089,0.170466,108.65,52.77,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000138.jpg,0.074798,0.100189,0.174987,108.98,52.8,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000139.jpg,0.074077,0.102391,0.176468,109.05,52.74,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000140.jpg,0.073321,0.101649,0.17497,108.47,52.39,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000141.jpg,0.074732,0.098955,0.173687,109.11,53.03,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000142.jpg,0.075555,0.099688,0.175243,110.35,53.83,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000143.jpg,0.076301,0.101972,0.178272,110.48,53.73,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000144.jpg,0.077503,0.10462,0.182123,111.07,54.19,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000145.jpg,0.075716,0.104455,0.180171,111.05,54.1,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000146.jpg,0.076269,0.10437,0.180639,110.8,53.75,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000147.jpg,0.076224,0.107186,0.18341,109.33,54.1,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000148.jpg,0.075612,0.102442,0.178054,109.98,53.74,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000149.jpg,0.076202,0.098913,0.175115,109.97,53.86,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000150.jpg,0.085201,0.13104,0.216242,107.22,55.15,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000151.jpg,0.0823,0.109854,0.192153,107.25,54.49,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000152.jpg,0.078645,0.108161,0.186806,106.93,53.96,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000153.jpg,0.077009,0.106574,0.183583,106.67,53.56,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000154.jpg,0.076109,0.104673,0.180783,107.21,53.39,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000155.jpg,0.074769,0.102208,0.176976,106.99,53.18,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000156.jpg,0.074379,0.102746,0.177125,106.78,53.1,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000157.jpg,0.07425,0.100851,0.175101,106.23,53.18,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000158.jpg,0.074153,0.10037,0.174523,106.1,52.99,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000159.jpg,0.074075,0.103799,0.177874,105.8,52.92,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000160.jpg,0.074014,0.102644,0.176659,105.34,52.73,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000161.jpg,0.074039,0.099543,0.173582,105.96,52.88,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000162.jpg,0.074525,0.09656,0.171085,106.09,52.63,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000163.jpg,0.074295,0.098563,0.172858,106.3,52.64,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000164.jpg,0.073844,0.100843,0.174687,105.55,52.88,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000165.jpg,0.073043,0.099107,0.172151,106.17,53.13,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000166.jpg,0.073897,0.098248,0.172144,106.68,53.4,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
frame_000167.jpg,0.07497,0.098229,0.173199,107.74,53.65,20250429_1300-1400_130659-00049-M-0002,20250429_1300-1400_130659-00049-M-0002_activity_results.csv
